ID	GSM1329321	GSM1329322	GSM1329323	GSM1329324	GSM1329325	GSM1329326	GSM1329327	GSM1329328	GSM1329329	GSM1329330	GSM1329331	GSM1329332	GSM1329333	GSM1329334	GSM1329335	GSM1329336	GSM1329337	GSM1329338	GSM1329339	GSM1329340	GSM1329341	GSM1329342	GSM1329343	GSM1329344	GSM1329345	GSM1329346	GSM1329347	GSM1329348	GSM1329349	GSM1329350	GSM1329351	GSM1329352	GSM1329353	GSM1329354	GSM1329355	GSM1329356	GSM1329357	GSM1329358	GSM1329359	GSM1329360	GSM1329361	GSM1329362	GSM1329363	GSM1329364	GSM1329365	GSM1329366	GSM1329367	GSM1329368	GSM1329369	GSM1329370	GSM1329371	GSM1329372	GSM1329373	GSM1329374	GSM1329375	GSM1329376	GSM1329377	GSM1329378	GSM1329379	GSM1329380	GSM1329381	GSM1329382	GSM1329383	GSM1329384	GSM1329385	GSM1329386	GSM1329387	GSM1329388	GSM1329389	GSM1329390	GSM1329391	GSM1329392	GSM1329393	GSM1329394	GSM1329395	GSM1329396	GSM1329397	GSM1329398	GSM1329399	GSM1329400	GSM1329401	GSM1329402	GSM1329403	GSM1329404	GSM1329405	GSM1329406	GSM1329407	GSM1329408	GSM1329409	GSM1329410	GSM1329411	GSM1329412	GSM1329413	GSM1329414	GSM1329415	GSM1329416	GSM1329417	GSM1329418	GSM1329419	GSM1329420	GSM1329421	GSM1329422	GSM1329423	GSM1329424	GSM1329425	GSM1329426	GSM1329427	GSM1329428	GSM1329429	GSM1329430	GSM1329431	GSM1329432	GSM1329433	GSM1329434	GSM1329435	GSM1329436	GSM1329437	GSM1329438	GSM1329439	GSM1329440	GSM1329441	GSM1329442	GSM1329443	GSM1329444	GSM1329445	GSM1329446	GSM1329447	GSM1329448	GSM1329449	GSM1329450	GSM1329451	GSM1329452	GSM1329453	GSM1329454	GSM1329455	GSM1329456	GSM1329457	GSM1329458	GSM1329459	GSM1329460
SNHG9 /// SNORA78	3.559222	3.909889	3.214078	4.872683	4.860588	3.507287	4.159683	4.81873	4.077531	4.349252	3.920059	4.586752	3.943111	4.797246	4.373411	4.991364	4.691084	4.410265	4.799198	4.991434	4.503695	3.636606	4.274039	3.746091	4.5022	5.031736	4.244804	3.468577	3.793442	4.154639	4.255156	4.684817	4.504731	4.397617	4.091542	3.951632	3.895291	3.890097	3.901569	3.968589	4.177104	4.073208	4.20647	3.597574	4.552663	3.499437	4.102151	4.001423	4.397182	3.843563	3.732893	3.599029	3.748888	4.111618	3.930741	3.736301	3.513271	4.1445	3.694406	3.682841	3.993866	3.866706	3.93032	3.867237	4.531461	4.665071	4.225602	3.858221	3.929964	3.639905	3.680987	3.609166	3.871851	3.804824	3.851129	3.690857	3.565801	3.609778	3.791332	3.802562	3.894292	3.659321	4.002422	3.844925	3.955563	4.295712	4.492902	4.473426	4.375657	4.029588	3.980196	4.082742	4.193608	3.94641	3.83686	3.995217	4.139772	3.909262	3.843622	4.125592	3.850384	4.052662	4.146369	3.780514	4.396631	4.094814	4.377661	3.935889	4.32854	3.660657	3.953946	4.191615	4.044622	4.038565	4.052813	3.860236	3.694073	4.021544	4.167356	3.885246	3.966285	5.164157	4.26684	3.939088	3.969942	4.677239	3.96457	3.728752	4.184562	3.900693	3.986675	3.867958	3.778776	3.48189	4.135856	3.758995	3.510277	3.658386	3.883502	3.762162
BC044765 /// RP11-96B5.4	3.388305	3.097498	3.21415	3.257565	3.095747	3.189352	3.41518	3.039725	3.059721	3.176421	3.166733	3.34206	3.154049	2.988051	3.394353	3.424337	3.479456	3.130986	3.229436	3.412719	3.343512	3.252235	3.339668	3.126252	3.447772	3.38767	3.141186	2.907948	3.061528	3.190951	3.390721	3.254559	3.10462	3.046659	3.253777	3.062435	3.095779	3.013889	3.052445	3.024615	3.482868	3.334012	3.483881	3.363	3.284415	3.305967	3.504791	3.494481	3.266691	3.090591	3.199321	3.192839	3.010691	3.187447	3.150594	3.128013	3.028186	3.061888	3.250656	3.134886	3.384816	3.105248	3.122694	3.262713	3.444772	3.267684	3.228098	3.048446	3.285929	3.235208	3.136938	3.040968	3.179557	2.933886	3.120798	3.094815	3.110945	3.255504	3.440329	3.018905	3.088678	3.145386	3.18924	3.146579	3.192626	3.102425	3.249334	3.30195	3.415547	3.413435	3.236691	3.132364	3.428905	3.550242	3.309961	3.191369	3.326268	3.387256	3.120519	3.443103	3.231928	3.426148	3.289139	3.164924	3.155964	3.002805	3.019851	3.075618	3.326433	3.885611	3.465613	3.254147	3.224878	3.278217	3.271017	3.07034	3.231928	3.32507	3.164204	3.355274	2.988117	2.963584	2.983864	3.111643	2.959988	3.06596	3.02862	3.355247	3.063637	2.788623	3.320396	3.239323	3.136883	3.159225	3.241886	3.18594	3.029855	3.258621	3.07034	3.277209
DEFB107A /// DEFB107B	3.142495	3.039009	3.214807	3.076928	3.257957	3.046275	2.927804	3.083862	3.082332	3.054195	3.171835	2.84116	3.355654	3.149642	3.150627	3.640488	3.457919	3.196781	3.199614	3.284899	3.187947	3.312066	3.488443	2.98931	3.103823	3.256358	3.277284	3.117277	3.134357	3.081038	3.184578	3.296637	3.125567	3.379813	3.243737	2.798286	3.099987	3.215604	3.300832	2.952395	2.77006	3.200629	3.140361	3.245327	3.032424	2.917555	3.329657	3.187348	3.206722	3.114795	3.148135	3.052845	3.156867	3.04661	3.234487	3.214802	2.933224	3.13942	3.305891	3.225928	3.049871	3.10094	3.047503	3.709763	3.392007	3.060222	2.994485	3.101012	3.3973	3.328907	3.07575	3.141113	3.086676	3.142259	3.102275	3.199614	3.22842	3.009034	3.205356	3.239083	3.157258	3.229169	3.101636	3.065933	3.14563	2.885645	2.802042	3.020843	3.000815	2.919092	2.812753	3.104128	2.914769	2.866149	2.862564	2.926016	3.434193	3.120536	3.095142	2.949986	2.964957	3.264162	3.233764	3.280917	3.096332	3.201531	3.173882	3.168242	3.340711	2.934621	3.276105	3.079546	3.166947	3.125901	3.168242	3.027913	3.110307	3.239114	3.455407	3.256014	3.110881	3.174293	3.142154	3.148704	3.136283	3.609611	3.088248	3.08828	3.222084	2.93942	3.407765	3.465141	3.182652	3.196678	3.224947	3.220566	3.074506	3.01994	3.277613	3.430298
RP11-403N16.3	3.510153	3.618235	3.214818	4.363426	3.5155	3.610213	3.776937	3.45445	3.557456	3.291524	3.567661	3.453044	3.472301	3.650108	4.228167	3.886902	4.072019	3.569298	3.513331	3.885504	3.911736	3.488998	3.485806	4.117866	3.519346	3.934977	3.711862	3.630648	3.738475	3.624819	3.644913	3.546281	3.42208	3.423129	3.877836	3.641122	3.661491	3.614676	3.645333	3.494065	3.843076	4.049646	3.950212	3.729232	4.073958	3.870556	3.901875	3.843076	3.552086	3.462269	3.554611	3.656458	4.279821	3.596979	3.500879	3.484887	3.900032	3.799269	3.5812	3.38522	3.623139	3.822832	3.957163	3.358643	3.484553	4.437404	4.012315	3.668155	3.64154	3.628286	3.642286	3.433461	3.665239	3.905401	3.678819	3.715395	3.462998	3.847838	3.872926	3.690531	3.933623	3.63098	3.673276	3.577133	3.567991	4.19287	3.748917	4.26317	3.797291	3.838353	4.325886	4.036196	3.79016	3.545269	3.559252	3.525806	3.660781	3.450991	3.72427	3.602562	3.873445	3.716011	3.727275	3.556463	3.83874	3.623139	3.786616	3.422682	3.771743	3.505523	3.805673	3.556476	3.761662	3.668847	3.469475	3.388917	3.791183	3.752485	3.902626	3.473967	3.541961	3.615172	3.790378	3.608786	3.503478	3.746131	3.780338	3.623024	3.284249	3.57839	3.670021	3.693677	3.766833	3.541315	3.922798	3.671469	3.507159	3.822832	3.602946	3.592165
CCDC82	3.868221	3.743532	3.216133	3.807841	4.017603	3.446034	3.620968	3.538291	3.547938	3.80064	3.671626	3.564552	4.008684	3.994426	3.763091	4.055654	3.946922	3.826246	4.015185	3.928447	4.126273	3.752359	3.26274	3.623886	3.885033	3.741948	3.857164	3.802876	3.607213	3.666162	3.610924	3.470356	3.639689	3.723287	3.939484	3.545526	3.828372	3.656992	3.794055	3.968589	3.704158	4.026153	4.392047	3.730529	4.031764	3.360889	3.453427	3.6101	3.262393	3.463396	3.660044	3.370681	3.402044	3.612606	3.656609	3.652032	3.545917	3.39913	3.720061	3.67865	4.002956	3.502846	3.556146	3.827671	4.006501	3.644795	4.02948	4.08519	3.495511	3.484973	3.618318	3.518384	3.819849	3.532493	3.414853	3.649553	3.48579	3.72191	3.671607	3.858268	3.494031	3.7905	3.951552	3.549091	3.664306	4.228048	3.427625	3.635905	3.83358	3.637577	3.281727	3.89064	4.479845	3.897533	3.681468	3.290917	3.658264	3.325136	3.555931	3.614738	3.622997	3.685302	3.608089	3.620246	3.600428	3.735491	3.721533	3.77173	3.565712	3.551325	3.9106	3.765174	3.966933	4.087053	3.607003	3.583775	3.650543	3.659534	4.106345	4.005003	3.492472	3.615519	3.575628	3.64604	3.554959	3.654825	3.795557	3.667007	3.361899	3.610704	3.518722	3.353599	3.753967	3.570629	3.640277	3.955979	3.540343	3.398789	3.414402	3.508476
LOC100505811	3.160813	3.01908	3.216658	3.31449	3.447977	2.964571	2.932788	3.036854	2.971476	2.93565	3.174535	2.827051	3.374334	3.41897	3.39407	3.241975	3.172974	3.315088	3.178997	3.454914	3.239664	3.203672	3.040275	3.460582	3.118734	3.021616	3.225721	3.193905	3.275307	3.015575	2.948449	3.10091	3.055522	2.992382	3.161152	3.226371	2.926003	3.105446	3.177711	3.586052	3.301986	3.213997	3.27816	3.002351	3.251712	2.922251	3.336546	3.269034	3.095005	3.129754	3.114942	3.081672	3.281148	3.245439	3.320087	3.180387	3.099036	3.072812	3.29527	3.11586	3.282499	3.098006	3.315573	3.158737	3.309323	3.192124	3.476711	3.663008	3.003248	3.01634	3.157305	3.255923	3.126615	3.064439	3.219258	3.240736	3.365619	3.385331	3.207253	3.365974	3.210273	3.363386	3.328419	3.012233	3.419798	3.763164	3.39336	3.404269	3.178168	3.157473	3.344926	3.408365	3.319537	3.332345	3.194588	2.983592	3.10583	3.122353	3.133141	3.341735	3.133141	3.166554	3.165999	3.117341	3.274191	3.133141	3.303742	3.269451	3.275885	3.117115	3.122431	3.430702	3.087338	3.249156	3.141171	3.166147	3.421329	3.148471	3.226951	3.382249	3.169844	2.843784	3.163246	3.203149	3.260552	3.103225	3.033734	3.385475	3.295922	3.004701	3.379998	2.984432	3.133141	3.026584	3.286448	3.227949	3.233455	3.315271	3.012848	2.94559
CAPS2	3.206152	3.288215	3.21753	2.86037	3.152732	2.898359	3.082089	2.909475	3.254907	3.281813	3.182257	2.913195	3.120323	3.069827	3.274167	3.191312	3.198138	2.953612	2.995334	3.020544	2.94807	3.187319	2.718763	2.945297	2.946144	3.206399	3.064565	2.987562	3.067416	2.898178	2.83935	3.06734	3.126968	3.301821	2.951842	2.988804	3.002654	2.99385	2.994576	3.365393	3.287339	3.319251	3.043641	3.208095	3.12824	3.052322	3.009864	3.296442	3.080204	3.05568	3.218286	3.084544	2.994189	3.091092	3.027827	3.073446	3.01849	3.366644	2.851208	3.104892	3.127502	2.877303	3.13012	3.083836	2.985958	3.299532	3.428565	3.417294	3.292438	3.151288	3.132835	3.01849	3.123262	3.206908	3.145244	2.913284	3.230278	3.104564	3.186438	3.153438	2.973377	3.044934	3.12241	3.159875	3.137228	3.020568	3.190431	3.052326	3.009674	3.010898	3.140113	2.97887	3.299711	3.040806	3.129628	2.885371	2.872479	2.972806	2.94534	3.029613	3.160201	3.042473	2.98946	3.245125	3.155575	2.969195	2.93099	3.047925	2.852217	2.923579	2.84883	2.973892	3.058911	3.215837	3.159477	2.935188	3.261998	3.165561	3.158057	3.009373	2.889713	3.135109	3.092207	3.359206	3.088282	3.385937	3.25114	2.860927	3.224765	3.054935	3.454504	3.060116	3.108641	3.124636	3.312955	3.145455	3.069214	3.0337	3.31915	3.158478
MAGI2-IT1	3.400158	3.488741	3.217695	3.825451	4.374406	3.376725	3.171871	3.199584	3.810293	3.751245	3.32835	3.221494	3.284246	3.762666	4.065544	3.729935	4.246555	4.121513	3.692793	3.906681	3.65553	3.304964	3.224955	3.303235	3.260787	3.11418	3.019634	3.757863	4.193016	3.927587	3.484222	3.630065	3.474815	3.428157	3.311747	2.971128	3.294332	3.335223	3.314448	3.676477	3.885208	3.876814	3.770347	3.896038	3.663756	3.513799	3.314664	3.519955	3.718486	3.87373	3.358296	3.148143	3.64681	3.207707	3.37989	3.161225	3.295456	3.605691	3.374288	3.270893	3.909955	3.480988	3.456667	3.238542	3.61113	3.463636	3.657127	3.878623	3.449514	3.406	3.595996	3.790957	3.268091	3.319425	3.327101	3.243764	3.246123	3.175656	3.252781	3.509495	3.425906	3.641451	3.128763	3.339696	3.451797	3.341922	3.688168	3.333553	3.413098	3.60844	3.715595	3.162012	3.64294	3.63783	3.378466	3.343728	3.572604	3.389378	3.757654	3.794055	3.691845	3.642679	3.364124	3.232231	3.349203	3.362795	3.827084	3.300957	3.520795	3.554299	3.333553	3.1025	3.32777	3.338366	3.486934	3.450847	3.395839	3.583857	3.521735	3.59224	3.286093	3.326588	2.919145	3.248778	3.241161	3.429893	3.024761	3.269156	3.261652	3.350221	3.39718	3.342653	3.030034	3.147734	3.225336	3.532761	3.803138	3.311747	3.083972	3.502355
LINC01234	4.595304	2.82568	3.217696	3.182098	3.070482	2.974573	2.973493	6.769407	3.039664	3.119518	2.958609	5.949872	2.977671	3.080235	3.036624	3.237661	2.839366	2.854656	3.004694	3.378515	3.123617	2.934438	3.317378	3.093637	2.906575	6.420114	3.852793	3.371174	3.10559	3.127708	3.071145	3.089712	3.032103	2.967903	2.980727	3.444823	3.584141	2.891655	3.88155	3.145586	3.351514	3.092119	3.095404	3.134685	3.104893	3.130325	3.163078	3.03285	3.11509	2.764929	3.090528	3.000424	3.577976	3.027952	2.812149	2.900871	3.043912	2.917286	3.210027	3.060908	3.172397	3.163536	3.06706	3.285372	3.127934	3.270001	2.919905	3.126744	3.16341	3.089037	3.079864	2.916229	3.031062	3.052742	2.920961	3.061047	3.067225	3.207936	3.31406	3.038678	3.346167	3.325729	3.075353	3.276582	2.9677	3.062488	3.396895	3.300944	3.08722	2.924102	3.622555	3.205112	3.110608	3.109723	3.549516	3.099332	2.748954	3.145636	3.243235	2.981179	3.312584	3.343629	3.249518	3.068277	2.993079	2.91474	3.053616	3.217564	3.059584	3.162483	3.38469	3.007779	3.027618	3.113419	3.08528	2.884562	3.108153	3.089235	3.222081	2.868277	5.954314	3.014843	2.906117	3.106391	4.030868	3.270075	3.070239	3.182432	5.458843	3.03091	2.838423	3.305758	3.158515	2.994851	3.266685	3.022473	3.045738	3.142288	2.925322	3.035885
USP53	3.047245	2.971852	3.217803	3.170271	3.416688	3.155131	2.960996	2.983599	2.995916	3.377445	3.147513	2.891794	3.028085	3.124751	2.936426	3.332383	3.30454	3.532357	3.474479	3.379543	3.4813	3.370511	3.102873	2.890834	2.896153	3.065246	2.997637	2.864582	3.003598	2.869125	3.484222	3.047535	3.236723	3.434485	2.995387	2.913597	2.971131	2.990313	3.023608	3.635571	3.213037	3.465437	3.425107	3.108899	3.280909	3.016372	2.959543	3.021572	3.005721	3.27132	3.032036	2.947122	3.282297	3.504514	3.45488	3.260873	3.078983	3.03104	3.079482	2.970527	3.194663	3.033476	3.082298	3.175656	3.178255	3.195867	3.186844	3.18704	3.079938	2.854822	2.985207	2.951244	2.96198	3.015881	3.069322	3.025836	2.996648	3.064403	3.046884	3.199224	3.315571	2.889946	3.041381	3.070367	3.032307	3.419342	3.078244	3.147922	3.42128	2.963403	3.117694	3.183465	3.499437	3.081579	3.011868	2.904346	3.18893	3.396679	3.036088	3.12853	3.273944	2.996648	3.01315	3.149879	3.012504	3.188227	3.206229	3.096155	3.249196	3.050662	2.978844	3.292616	2.948288	2.898738	3.094709	2.985135	3.139146	2.845433	2.872483	3.01934	2.746367	2.987702	3.436803	2.931066	2.997033	2.970738	3.077074	3.19401	2.93992	2.797342	2.943672	3.059216	3.014553	3.063927	3.103172	3.450409	3.247961	3.579469	3.138217	3.257083
FAM231D /// LINC00869 /// LOC388692	3.158977	3.108075	3.218413	3.383717	3.590955	3.388387	3.329512	3.243919	3.152352	3.162117	3.077575	3.043436	3.243724	3.470404	3.587373	3.823113	3.618537	3.365752	3.250746	3.294158	3.439687	3.250596	3.257112	3.336112	3.49305	3.541561	3.243727	3.40602	3.206749	3.403009	3.22967	3.138967	3.454341	3.076438	3.334309	3.236565	3.195234	3.191545	3.137853	3.313216	3.200854	3.465437	3.627361	3.227176	3.538367	3.187224	3.254896	3.127538	3.172997	3.271798	3.198697	3.205925	3.334057	3.269191	3.204782	3.15042	3.060619	3.018995	3.158405	3.132357	3.406074	3.112332	3.288084	3.386597	3.198414	3.351586	3.510449	3.273384	3.285396	3.141796	3.210909	3.282936	3.085281	3.247922	3.195234	3.374538	3.24091	3.331373	3.443141	3.23596	3.194629	3.341435	3.090596	3.195568	3.067476	3.719206	3.225374	3.243043	3.685027	3.548239	3.397023	3.353081	3.421592	3.118368	3.235169	3.04554	3.209089	3.158997	3.340647	3.140937	3.34189	3.219166	3.067938	3.047445	3.136071	3.314715	3.080868	3.36033	3.10792	3.155835	3.335216	3.175924	3.228612	3.224232	3.304186	3.206722	3.217218	3.256823	3.339213	3.358333	3.102726	3.536862	3.083664	3.332798	3.126744	3.269994	3.244606	3.29827	3.193726	3.115055	3.183722	3.112323	2.979202	3.147634	3.313957	3.243634	3.37456	3.367415	3.259059	3.429382
FFAR1	3.267361	3.347532	3.218742	3.543865	3.279158	3.196374	3.217417	3.211293	3.226293	3.12853	3.266106	3.057852	3.148705	3.624811	3.194725	3.833086	3.841777	3.399842	3.341916	3.665562	3.497213	3.407204	3.206722	3.186101	3.319779	3.439419	3.27296	3.29823	3.442051	3.284084	3.530324	3.152216	3.33523	3.256099	3.437624	3.451203	3.287255	3.214014	3.181309	3.550338	3.487239	3.191169	3.095404	3.024551	3.376286	3.574165	3.295204	3.477482	3.433576	2.972412	3.132994	3.596617	3.498765	3.515733	3.273911	3.322692	3.154678	3.485625	3.51413	3.198765	3.891164	3.283293	3.203413	3.633753	3.649423	3.057606	3.274093	2.983896	3.102676	3.235988	3.313811	3.066386	3.482153	3.419971	3.380306	3.443575	3.592372	3.303861	3.450457	3.200506	3.309343	3.264314	3.33039	3.452502	3.375283	3.236946	2.990544	3.374334	3.470994	3.285456	3.342391	3.329919	3.36632	3.579361	3.400393	3.124351	3.107098	3.477205	3.198663	3.228099	3.181618	3.495461	3.331486	3.291766	3.229173	3.229169	3.464334	3.204995	3.324421	3.287334	3.569354	3.469571	3.303361	3.278456	3.066468	3.387523	3.491433	3.251767	3.368446	3.568596	3.298392	3.509022	3.167494	3.447606	3.477625	3.195438	3.400068	3.264314	3.254456	3.137536	3.320396	3.104611	3.455499	3.427025	3.273884	3.229059	3.700811	3.457979	3.294396	3.59236
TMOD2	3.299078	3.194176	3.219338	2.993355	2.785899	2.819731	2.807111	2.826712	3.25527	2.888728	2.932247	2.98321	3.062374	2.683068	3.107085	3.106939	2.797088	2.970237	2.95915	2.836445	2.994092	2.88698	2.683261	2.881718	3.240828	3.187705	2.995464	3.416403	3.156579	3.392896	3.085882	2.92588	2.853813	2.931635	3.191514	2.761542	2.864089	3.11782	3.088638	2.887607	2.685331	2.842853	2.649187	2.922513	2.743166	2.905288	2.803386	2.969131	2.835109	2.828762	2.772509	2.771741	2.939507	2.970531	2.813751	2.744917	2.826061	2.86627	2.768044	2.960639	2.978626	2.814748	2.949192	3.10048	3.10307	3.288846	3.253596	2.816123	2.660256	2.772759	2.92588	3.108078	2.834847	3.058686	2.897878	2.791856	2.884192	3.006539	3.008811	3.003602	2.8128	2.88224	2.749078	2.927413	2.933584	2.770682	3.02105	2.980247	2.708829	3.160185	3.068361	2.78736	2.620527	2.840255	2.821072	2.744917	2.773991	3.060312	2.900748	3.126237	2.969707	3.313592	3.24197	2.932991	2.825879	2.882648	2.889228	2.911892	2.687839	3.018682	2.971161	3.102317	3.098764	3.05118	3.157449	3.266408	3.00548	2.892581	2.827009	2.759078	3.086691	2.966817	2.774808	2.843439	2.974532	2.754172	2.95186	2.931196	2.69827	2.915635	2.746075	2.77417	2.876643	2.838994	2.736247	2.870439	2.723489	2.883509	2.957125	2.926268
AV8S2A1N1T /// hADV36S1 /// TCR-alpha /// TCR-alpha /// TCRA /// TRAC /// TRAJ20 /// TRAJ20 /// TRAV36DV7 /// TRAV36DV7 /// YME1L1	3.146699	3.368371	3.220277	3.491981	3.621668	3.371253	3.469485	3.359588	3.375074	3.198112	3.292936	3.251995	3.193724	3.411029	3.597885	3.437079	3.790362	3.371068	3.463596	3.29074	3.190144	3.411658	3.374431	3.312383	3.170316	3.364688	3.355515	3.415706	3.501127	3.464704	3.473635	3.545202	3.310459	3.195855	3.260122	3.283438	3.213427	3.011017	3.135245	3.184862	3.692828	3.62858	3.701479	3.594247	3.285055	3.407345	3.395778	3.337908	3.286069	3.163707	3.234221	3.330208	3.093762	3.368591	3.224303	3.474206	3.472521	3.421788	3.35549	3.172878	3.232879	3.353819	3.355067	3.534519	3.010404	3.817081	3.690825	3.573491	3.459337	3.517421	3.518326	3.238709	3.548075	3.270496	3.32696	3.533232	3.406534	3.329093	3.319637	3.42913	3.319551	3.120394	3.439965	3.470565	3.548797	3.338048	3.677959	3.338048	3.696233	3.365977	3.29864	3.407043	3.418588	3.633997	3.380269	3.430298	3.143122	3.209457	3.249686	3.189832	3.432682	3.26805	3.207796	3.362611	3.336281	3.194628	3.440943	3.205925	3.240246	3.168191	3.397517	3.459757	3.549255	3.473047	3.36565	3.353513	3.507978	3.647703	3.44384	3.287641	3.131046	3.441622	3.364688	3.406554	3.405267	3.578433	3.428594	3.55025	3.174838	3.374431	3.492485	3.856478	3.446866	3.320778	3.555869	3.374706	3.904217	3.653828	3.371952	3.398692
EIF2AK4	3.328061	3.479053	3.220351	3.406666	3.544239	3.182043	3.406299	3.722089	3.465921	3.260648	3.119956	3.156887	3.210243	3.624811	3.845968	3.362025	3.695857	3.335081	3.619661	3.462856	3.390115	3.839071	4.222255	3.448885	4.014726	4.00981	3.698711	3.478987	3.518347	3.505148	3.218578	3.373799	3.446537	3.290358	3.372673	3.136193	3.166346	3.289721	3.156101	4.222355	3.665517	3.69242	3.767439	3.262609	3.161277	3.653442	3.337508	3.563716	3.346574	3.187032	3.277179	3.423727	3.247056	3.111413	3.186345	3.182184	3.334713	3.315782	3.186303	3.275099	3.613197	3.275487	3.118116	3.229547	3.448433	3.672034	4.032421	3.678714	3.39084	3.214934	3.177357	3.324713	3.23647	3.200276	3.277736	3.144214	3.248778	3.446726	3.42903	3.354338	3.30091	3.319644	3.41058	3.560275	3.830683	3.559689	3.871052	3.483158	3.709967	3.529306	3.639278	4.099527	3.64294	4.027766	3.489022	3.503165	3.585438	3.537103	3.005065	3.080008	3.306289	3.408217	3.50501	3.266157	3.341661	3.479321	3.057496	2.985909	3.155126	3.415719	3.430382	3.116257	3.503806	3.298233	3.552483	3.43541	3.377171	3.150483	2.963633	3.218578	3.904642	3.845448	3.46379	3.092279	3.641988	3.591104	3.474253	3.583551	3.217242	3.107595	3.639089	3.213852	3.122347	3.104681	3.448857	3.554797	3.273179	3.405557	3.389225	3.366263
GREM2	3.244149	3.667272	3.220463	4.43952	4.437059	5.579463	7.036679	3.627111	3.364686	7.211655	6.360363	6.87896	4.343736	4.103225	3.821074	4.661626	4.092274	4.241997	3.817644	4.239432	5.246825	7.607802	7.17378	7.523021	7.720061	4.358382	3.852875	7.129383	6.361115	3.669632	7.689965	4.887764	6.235554	4.844326	6.546726	7.185145	5.672516	4.218309	4.383239	6.198341	6.584451	7.38072	7.201035	7.711934	7.161438	7.755892	7.669263	7.242447	7.037313	6.976445	6.6072	6.876352	6.570588	7.234015	6.866957	7.456358	7.836697	7.960198	7.02721	6.448729	7.29478	6.720376	6.930236	7.109798	6.801233	7.234213	5.982521	6.439217	6.523464	6.612751	6.160213	6.394686	8.000066	7.95003	7.956627	7.313495	6.800935	6.662446	6.766798	6.72334	7.158255	6.476859	7.096765	6.639784	7.387971	6.546181	6.235202	6.968252	6.691161	7.592926	7.117054	7.028183	7.555121	6.921753	7.519805	7.356572	7.435806	6.527573	6.407215	5.917354	6.301201	6.81707	6.658985	7.414918	8.325221	8.375238	8.722342	7.994719	7.355427	7.92877	7.400769	7.370919	7.400877	8.350535	7.659719	7.801096	7.560221	7.599807	7.655955	7.73481	5.922961	3.712829	7.906641	6.743078	5.528981	4.080921	5.716424	7.45435	7.198492	3.89169	6.565449	7.107221	7.931105	8.194671	8.046882	7.747298	8.871688	7.687449	8.009998	8.400723
DDX11-AS1	2.868947	3.200453	3.221312	3.46824	3.363183	2.828546	3.096435	3.542234	3.126744	3.12853	3.329299	3.403406	2.976202	3.602516	3.282947	3.27446	3.376725	3.125281	3.20422	3.139714	3.478933	2.929121	3.144635	2.939965	3.048354	3.393739	3.35755	3.117563	3.026708	3.005699	2.922777	3.048354	2.930338	3.136942	3.18023	3.314225	3.036667	2.868872	3.442433	2.723137	3.080129	3.111847	3.115183	3.046636	3.003959	2.811186	3.016508	3.047813	2.883097	3.359093	2.936064	3.042522	3.143671	3.070271	2.865155	3.20446	2.895175	3.121228	2.950343	3.418859	3.133426	2.991559	3.30731	3.099295	3.261029	2.965634	3.132357	2.934701	3.036398	2.92599	3.019503	2.933362	3.011859	2.980674	3.16748	2.93165	3.20422	3.377694	2.965354	3.190728	3.174901	3.050485	2.995646	3.266407	3.098007	3.569439	3.155133	2.909696	3.163479	3.263464	3.175406	2.820879	3.090167	2.852846	3.047783	3.118578	3.081031	3.037745	3.100456	3.187485	2.966592	3.266027	3.313329	3.136942	2.947602	2.964331	3.015789	3.049022	3.133083	2.974807	3.04108	3.273638	3.096538	3.402907	3.279752	3.32675	3.165569	3.05395	3.13932	3.075493	3.684861	3.133426	3.145988	3.145757	2.941544	3.225212	2.908751	3.11001	3.097908	2.89576	2.949156	3.143729	2.983948	3.181002	2.998522	3.117321	3.008774	3.186792	3.062569	2.865155
LOC102546226	2.990834	3.299726	3.221914	3.738286	3.418415	2.992922	3.399894	3.391979	3.399333	3.20809	3.430756	3.550303	3.336504	3.655649	3.375325	3.275083	3.532314	3.551562	3.323582	3.520599	3.731104	3.169261	3.352735	3.307174	3.312027	3.639506	3.707634	3.638676	3.435347	3.409266	3.40056	3.33118	3.345265	3.24111	3.376945	3.377224	3.251746	3.386789	3.333491	3.271564	3.415149	3.178411	3.32298	3.210922	3.313391	3.457231	3.249123	3.384009	3.343828	3.166082	3.170117	3.353322	3.439898	3.302982	3.250401	3.507405	3.265549	3.444689	3.471277	3.391986	3.568719	3.238818	3.517521	3.509818	3.323726	3.293161	3.492694	3.292795	3.566098	3.360151	3.261266	3.045084	3.473213	3.304594	3.44011	3.222802	3.32501	3.147734	3.185956	3.410632	3.626279	3.265203	3.379505	3.277723	3.7366	3.643273	3.515029	3.310094	3.359196	3.335216	3.586131	3.581903	3.476347	3.548668	3.165566	3.131859	3.270724	3.464464	3.283635	3.242369	3.359675	3.569388	3.414691	3.680678	3.72576	3.267526	3.560579	3.443358	3.510044	3.279029	3.501588	3.451261	3.427586	3.833942	3.294038	3.437361	3.209802	3.674147	3.331806	3.391177	3.283687	3.377471	3.434888	3.323939	3.310266	3.194071	3.322423	3.439157	3.265555	3.279561	3.428546	3.218958	3.550359	3.403404	3.487187	3.205925	3.343828	3.439667	3.151337	3.486968
